ID2,MeanRelativeYield_1999_1999,MeanRelativeYield_1999_2000,MeanRelativeYield_1999_2001,MeanRelativeYield_1999_2002,MeanRelativeYield_1999_2003,MeanRelativeYield_1999_2004,MeanRelativeYield_1999_2005,MeanRelativeYield_1999_2006,MeanRelativeYield_1999_2007,MeanRelativeYield_1999_2008,MeanRelativeYield_1999_2009,MeanRelativeYield_1999_2010,MeanRelativeYield_1999_2011,MeanRelativeYield_1999_2012,MeanRelativeYield_1999_2013,MeanRelativeYield_1999_2014,MeanRelativeYield_1999_2015
157,0.7357360646882877,0.8517234111404504,0.8380652112834092,0.8278065296914308,0.7767333569447847,0.7815497568711073,0.8143141899034517,0.8297593099230233,0.8185369810822538,0.7697312497372162,0.752373843002833,0.7499229230607743,0.7620241529501689,0.754906577543932,0.754906577543932,0.7586504797761682,0.7368159548276116
158,0.6973419349954384,0.7617428536891002,0.7913546754943228,0.808233197919595,0.831611939046336,0.8156934975670799,0.8513862672679934,0.8513862672679934,0.8401311436480094,0.8362520179221822,0.8056303496988685,0.8138111591490279,0.8038081052210843,0.7639640412956266,0.7639640412956266,0.7670185643033759,0.7598818206176067
159,0.755776637776578,0.8446897015987946,0.843306903374148,0.8498745496152117,0.8355705583284788,0.8607656384022375,0.8381349327528345,0.8677542401754167,0.8594072936584166,0.8835966391841792,0.8721590373372469,0.8602847685709797,0.8573205664260235,0.8546055505975636,0.829580015231542,0.8344530671214889,0.839609905667014
160,0.7411611478800142,0.8369015572242702,0.8891387269040183,0.8711206057961253,0.8842445833891637,0.8756203439667593,0.8378605304220177,0.8007047080733786,0.7948052896917391,0.848691706371451,0.8378869205840054,0.8254398116008425,0.8139190527449122,0.818565169157065,0.8169710716101826,0.8300624725244543,0.8349775304980398
161,0.543691478533517,0.77122468397769,0.8518488940103834,0.8893857150693056,1.006799611950801,1.0174289202014908,1.013165257723974,1.0477462390975796,1.0331622665598406,0.999408365299626,1.0143731651834023,1.0370630746493368,1.0334298254625396,1.0523079088322331,1.0764102894690784,1.0676964051599864,1.110966373724443
162,0.4465607324825344,0.6005767458090804,0.7594366484539089,0.8193709771714246,0.9408280783599473,0.9481969584926188,0.9379466342862276,0.9290813210862401,0.9364418497453774,0.9437833635914197,0.9975043090560909,1.004785580351385,1.0072388421916232,1.0163085879516183,1.0110150429411022,1.0008592348447707,1.028815544845335
163,0.4637509033153386,0.7252995505802989,0.8494717140972531,0.8973053385218908,0.8980535107898122,0.938035660068004,0.952076795822107,0.8781074108215554,0.8710241097319512,0.8880183314292591,0.9003023475843448,0.9278352111505775,0.9432800915376861,0.9462349730241566,0.9512007552125589,0.9501442474733225,0.9538993260057312
164,0.6106969960794316,0.722349693085951,0.8147957259430988,0.8488096948005818,0.8476032227199546,0.9011959641781443,0.9071170252271518,0.8987161758281996,0.9104430087477279,0.9104430087477279,0.8778841651181294,0.8850285667783395,0.8886039681968239,0.897709204662128,0.8936152019286643,0.8857950228368288,0.8710359878682328
165,0.7010508453898664,0.861346772491443,0.9643222202851196,1.113917649256237,1.080439785805628,1.0699257115962593,1.1081728757038118,1.075271240057929,1.0881715541521897,1.0881715541521897,1.0534045341199736,1.036914857319612,1.0184083895856222,1.0061430737889534,0.9888877270218744,0.9775028091334956,0.9699977309045478
166,0.7210349770611463,0.9084200830992113,0.8873629574351707,0.8082687640506515,0.8279271384771016,0.8509399304341506,0.8291881572010784,0.8363888874894632,0.8525550175429689,0.8641317523900602,0.8621747890853267,0.8879468980626521,0.8727563574365262,0.8686853659493297,0.8733059897497173,0.849950535895164,0.85225222373204
167,0.7685542047294274,0.8151933154629143,0.8552452382481407,0.8093018488324266,0.8473394070030649,0.813819791875449,0.8243928745576963,0.8189630716843371,0.816022649153521,0.796507899292364,0.7980993339841672,0.8002617838384843,0.7858778359612799,0.7831561677292004,0.8008621849128408,0.8128571123812265,0.8023623644286867
168,0.6809204913634674,0.7881021321725412,0.8376452542552671,0.8814499190259121,0.8563658005496897,0.8825954886086724,0.8990570329424779,0.8920273150594323,0.8768237834668573,0.8799345555106566,0.8827572244591912,0.8816811693972756,0.892019556301505,0.8794552900525386,0.8708067489502123,0.8707289405678267,0.8625750702261153
169,0.4684658126873988,0.7112110597945361,0.6831990702365874,0.8502946503899853,0.8540732661348708,0.8730897141320609,0.9654217491366284,0.9651467861914231,0.9443887013197505,0.9362291175673698,0.915174510672614,0.9250939540307757,0.917094370973419,0.9041655800571394,0.9017270889797276,0.9130104201837569,0.9321237349992176
170,0.38178619730142505,0.6306018231123359,0.6724718451841606,0.6609448921814421,0.668141842984682,0.6985587488610365,0.7390360114524384,0.741547373455305,0.7191649203777378,0.7202156319106996,0.7035064440848479,0.7268504531144927,0.7248499953026465,0.7244040651200974,0.7211877843126726,0.6977577145699084,0.6917655202398493
171,0.6956817493923121,0.7970514639633597,0.7929853656118498,0.7567529823345105,0.758364246835961,0.7967174865667558,0.796299191349455,0.7930586557182517,0.7795523644078153,0.7666570910666647,0.778094317848078,0.7873699685729862,0.7844660195396825,0.7734847154870791,0.7760325429652454,0.7739466945423227,0.7590760286545002
172,0.7876212645525262,0.86821060038088,0.8239638786965168,0.6471354214849997,0.6657472876884054,0.7092999630288855,0.7214443108726624,0.7224213293543748,0.7311759238047193,0.7150232760736939,0.7267029230185021,0.7429048481048257,0.7403703420739974,0.7307509521634916,0.7330980518064929,0.7249814294763839,0.7224235687634688
173,0.750139762162759,0.840725988569243,0.8832319095045532,0.9165101134062752,0.9137302622956792,0.9215542447969612,0.9180594296562619,0.9193237025048273,0.9074410475256585,0.8968588860929307,0.902433069624752,0.914663865559616,0.9083362653851178,0.9024006133653497,0.9087885246493455,0.898638035424445,0.8781867749926752
174,1.2229680619094447,1.0855100049806965,1.023133690186519,1.0359286198208262,1.0778643327953568,1.1354649911924934,1.1929069475144245,1.2184530047010418,1.2334883403455814,1.2432153490076527,1.2448271999416807,1.2598826508496603,1.2653457131887615,1.2809970838314515,1.2806139084041221,1.2955385705521547,1.2893298184899928
175,1.2671236169705853,1.1522068984440823,1.1845632303533609,1.1444200805506153,1.1404467278616948,1.106122821635503,1.106122821635503,1.1188307019972936,1.0948135851148406,1.0334879880663952,1.0334879880663952,1.0364071748712664,1.0364071748712664,1.0384981427796272,1.107405633426758,1.102903753424216,1.0940957593749645
176,1.092591303926096,1.0006583563006242,0.7371406694749935,0.8426448848525594,0.950142631171705,0.9872049347302077,1.0040967064170698,1.0242073158185179,1.0606925613659335,1.072460896470216,1.0772257960019114,1.0818589580856848,1.0629829175547927,1.0554585695774108,1.087906480483817,1.0788244858158587,1.0887170925043264
177,0.996984623548447,0.8922545832902817,0.8922545832902817,0.9896135580211197,1.016854296629719,1.0843028005283248,1.0914417390709552,1.0753193858100054,1.1432565898753493,1.1709613811866526,1.1618548692767692,1.143636813018058,1.1165759280505687,1.1004514854072442,1.073966352017767,1.0555154483634357,1.0553343862073044
178,1.2067848612346468,1.064760173287082,1.113447199795148,1.1877639691328128,1.1969774350985622,1.2114184781454338,1.2271921950547244,1.1808787906039218,1.2133130410844606,1.1994564844507623,1.1928414474927915,1.199757562655346,1.2164213350137354,1.2313553541848048,1.2256023559859381,1.2448807872165801,1.2424530867727035
179,1.125277547123569,1.0828220086338283,1.0567052998221818,1.0703549489876982,1.0519728967586142,1.0962711880550604,1.114614403105528,1.110724901555842,1.110724901555842,1.0079687813273517,1.0480093637979482,1.0870736813126805,1.1194833045275903,1.1205627383710572,1.1359545861920812,1.1491991353782443,1.1674528157341444
180,1.0251739658552195,0.9762983584947543,0.8210315115161633,0.8079841964757248,0.7887016922410289,0.7303674308188065,0.7271791935178296,0.7176543433477087,0.6956350295846877,0.7065170711806743,0.7046862081830316,0.694902928618513,0.6993825552873817,0.6988357933783009,0.686587481227155,0.6808142121558433,0.6852606396327807
181,1.1238587617834137,1.0444218557661897,1.0002838725400778,0.9868920776203939,0.975926705574576,0.9594157346296258,0.9181567325102588,0.9333547385892049,0.9439720709357976,0.8860231566048382,0.8809550187732367,0.8839557027564475,0.8974204637528183,0.9066403633631832,0.9150298457128302,0.9010066265956951,0.8918908998231836
182,0.8668744640879968,0.9221946021630327,0.9221946021630327,0.8934253700093887,0.9293676459980086,0.9267881699339302,0.9518550356726432,0.9632561255859836,0.9427428326283087,0.8752381629741526,0.8506419967047799,0.8561376686683082,0.8509819087013238,0.8368478840231423,0.8368478840231423,0.8241185752471465,0.8237588822580357
183,1.3384186222017107,1.2074778615514061,1.124926598022706,1.1448322096132229,1.111402430814914,1.0941369269287067,1.096450744867542,1.0785045458167222,1.1077349154200256,1.029537276830308,1.0684061411249883,1.0866520924907819,1.0824101092558873,1.087045943367509,1.0688580331181396,1.0872068335981242,1.0814513086839888
184,0.7491256219331894,0.8038986212667267,0.9027849966050431,0.9277126295534535,1.0642513219168745,1.0742300475452602,1.0872676560232832,1.076287356404121,1.096367958715512,0.9951188608868312,1.012106127950444,1.0061847186039337,1.0001295078819634,1.0237886279066675,1.0237886279066675,1.033037690926713,1.0411914664225006
185,1.0091108101036927,0.9549944016044255,0.9998237008603065,0.9924420004598129,1.0499184310109517,1.0616852567617479,1.0715016849571561,1.0003867792640113,1.0360715266370124,0.9474952503364698,0.9474952503364698,0.9474952503364698,0.9743306184314252,0.9889249059759329,0.9889249059759329,1.0216664386901766,1.0116122134723293
186,1.0503131763755988,0.9619996123752721,0.9751176367094064,0.9930698489387131,1.0154195796222114,1.0219972627743203,1.0486795029856872,1.0872842561682772,1.082375777003086,0.9794523063916148,0.9861472357445739,1.009716574042043,1.0220572372328247,1.02871921552158,0.9954558769736449,1.0023267539288472,1.004072603121751
187,0.4863058306002193,0.62841926218221,0.6021841358964571,0.6046568375146593,0.5784932921176791,0.5953604072026623,0.636206644782346,0.6440393295833419,0.6794209121783805,0.651288585494266,0.633092152226503,0.6408856216707933,0.6263872926909081,0.6266474221133701,0.6122163463377355,0.6118388170836611,0.5967747851271259
188,0.5146574215261502,0.6254276756709266,0.7512389349370405,0.7812043595382308,0.7643683273951366,0.7506181953772355,0.7688953745268577,0.7812001413132642,0.7865424793820511,0.7937935128060916,0.7828947379779436,0.7996249266621304,0.7930021140583254,0.8032915457250979,0.808018700321878,0.8058001451118412,0.8145047690093277
189,1.1241719419064318,1.0731614832177776,1.0651580672401273,1.1028706981254532,1.0818139313268371,1.0889156413375896,1.0893826811748095,1.0798854492451164,1.1018441835820982,1.125429920770581,1.118223856663323,1.126818903028817,1.1246480037415614,1.1080599707040868,1.124282252956036,1.1313154378303278,1.1461609603337408
190,0.8875478980319524,0.9646190036635883,1.0800680530976423,1.1676539246874367,1.1563098915456398,1.1303396083996085,1.1501236543674591,1.1349115919983082,1.113095623323904,1.113095623323904,1.0942308159919505,1.0821698512203917,1.1013380083322932,1.0847987891631796,1.0855452498951133,1.0889158004577995,1.0958463697898602
191,0.9172133465682549,0.9939220386942331,1.060079162157024,1.148528119084699,1.1247283212853172,1.0920370807416455,1.0647100877322406,1.0852121253443527,1.0758854194379686,1.0758854194379686,1.119541527681961,1.1108222223492414,1.102053855220592,1.086900606256946,1.078470157750779,1.0723596565647395,1.067705085686735
192,0.7546777172045797,0.8315953491634628,0.8311687296971728,0.8830537745239515,0.9122084271738331,0.8984811687285386,0.938125553431321,0.9318935505385769,0.9171179386429862,0.9470094186501983,0.9544170982425016,0.9310541835409029,0.9382772112634614,0.9398453911825679,0.9359801087672784,0.9440514297487959,0.921772551087417
193,0.9860900573313621,0.9925897641837291,1.0301979482844381,1.0222531173471254,0.9875075056159875,0.9866564570739306,1.0031886924405882,1.0047604287466951,0.9979164399032254,1.011773932805717,1.0236533727535122,1.0169266570002915,1.033879911278244,1.0256697137540918,1.0417811035006268,1.0244310426961551,1.0246932402259687
194,0.7390084953660383,0.9009866525182268,0.9377011248286419,0.8331723519878611,0.8141357978550005,0.8622844645243739,0.8872870541518995,0.8643464956473529,0.8803750352371256,0.8984778197409261,0.8784148773525569,0.8849049186661953,0.8847478854234206,0.881466015881764,0.8803225678968247,0.9139442480535382,0.8950267093356977
195,0.6389871393616118,0.8500262392547178,0.9334221090417877,0.9384842237196327,0.9328248090355171,0.9356158655434449,0.9226651210116231,0.9605911223796058,0.9639146413703261,0.9785642319012021,0.9528983933551834,0.953537239649673,0.9696204199118983,0.980655276814462,0.9805383529400118,0.9630455886425868,0.9631639796796627
196,0.8903913346461185,0.9314946733970515,0.9374743770309975,0.9644545387749941,0.9637149120285352,0.9932732471460773,0.9461550213955615,0.9613485566050259,0.9769779399959062,0.9730507650531758,0.9828854675935415,0.9656811582536168,0.9718939603746508,0.986876749993974,0.978131579518404,0.9853242212590948,0.9962600245210498
197,0.5553284635090818,0.7885006881774738,0.8308216509241696,0.7332857297185509,0.7853031848027012,0.8369209201570814,0.8432898901996965,0.8583513120037951,0.8564371270309785,0.8370526394201315,0.83519752815947,0.8312171054784683,0.829008234266382,0.8091244567101414,0.8104310532131532,0.8322158367009225,0.8223394451665588
198,1.0283109240288695,1.0298639382125052,0.9754234133787071,0.7607300724966425,0.8058521131771895,0.8530853342375492,0.8699159856020512,0.8818523034202805,0.8905196893263975,0.8824179048956028,0.898983691294688,0.8909151677202644,0.8877752789298228,0.8767446281959884,0.879713426032568,0.8652260839916847,0.8638510331841925
199,0.8784103693172013,0.9803835301693151,0.9733813401580645,0.9707492294870477,1.0190361842527131,1.0448556557570703,1.057418828377622,1.0890113999312452,1.0986591717337566,1.113287181685887,1.1267604614955444,1.1214099301872094,1.1271047846323996,1.1280862336174093,1.1246179560909098,1.1518494410738338,1.1872156840211086
200,1.0615387897205717,1.01322994365916,0.9993164565629901,0.9853465177953706,0.8963822429793697,0.81718263275545,0.81718263275545,0.798434710153737,0.798434710153737,0.798434710153737,0.798434710153737,0.798434710153737,0.798434710153737,0.798434710153737,0.798434710153737,0.7755483255667255,0.8196283902329811
201,0.6776014537555285,0.7920669299680703,0.8316059424269319,0.8554676696687574,0.8459878909786747,0.8702463595824065,0.8702376607106491,0.8569199799264264,0.8629863838430626,0.7926548987434279,0.7856128158253352,0.759211328175622,0.7468657230970807,0.7432827542125044,0.7517546042217318,0.7381593261142401,0.7334536754784684
202,0.8119362785182036,0.8814893865126198,0.8814893865126198,0.9948808231102877,1.0408225390409007,0.9091329291380987,0.9738026783297249,1.0082573068187302,1.0082573068187302,0.9518551290502428,0.9668150487397007,0.9819173127411357,0.9866891773330728,0.99701183163906,1.0038751798864736,0.9696323473571201,0.987733333011284
203,0.8221734741807497,0.8840313530440531,0.8981462101809793,0.8770535339510657,0.8852828344481545,0.8785022458961101,0.9163119948444367,0.9329528799044036,0.9099765415430677,0.8842061601160337,0.8770266038919974,0.876077498810034,0.8513694683115202,0.8475638700346076,0.8508103273919202,0.839095688840093,0.8219801617872857
204,1.4875958840721786,1.179356148118001,1.106370761993365,1.0498621946290096,1.015425352636395,0.9828722737308028,1.0077256077588677,1.0503470968670339,1.0503470968670339,1.0015173535403297,0.9917708410588766,1.028598851328782,1.0187178720739671,1.0168942926829614,1.041994561564233,1.0365407225362457,1.0296646157243992
205,1.2397562354477905,1.1078431356502798,1.0184025972755186,1.0404729467594394,1.0477250142049854,0.9281614229453812,0.9886357061104277,1.0274336938270165,1.0661013655216929,1.015891511854955,0.9981355251293138,1.017234566617876,1.0570318531796905,1.0415020451380892,1.058764871758513,1.0894848422947845,1.0737363113047655
206,0.8779432709634928,0.7798428696023312,0.9153387805465062,0.9600500501724314,0.980132431442293,0.99099819148134,1.0044360952446008,1.017164373468975,1.027917139621506,0.9630767408039397,0.9749039741477387,0.9698778719130071,1.0061111072712519,0.9939674595675971,1.0047331246760838,1.0112874214798473,1.0078183510104248
207,1.0237358997472772,1.0831613280579973,1.087296742770656,1.1123768706834365,1.108651496546749,1.088156865433825,1.1079415281902585,1.0858615319875704,1.0837688782177677,1.0206705396526483,1.0306627981160676,1.0187165012782022,1.040238458251197,1.0395198731184103,1.035029066418637,1.0369218470872743,1.0469116239765925
208,0.7108582568906398,0.7801722589381445,0.808747738548246,0.8212188358176764,0.7827986605776267,0.7884856944678026,0.8328856747517982,0.8244382307139458,0.8207082536384157,0.8015859363949318,0.802135177990192,0.79553748013252,0.7997180376265407,0.8047529507502285,0.7870923438216244,0.8058210708273156,0.7899901546854105
209,0.8010459928108217,0.8135948825967918,0.8625817950159004,0.8817516450291557,0.9212642601857611,0.9130701055136775,0.9246529086285519,0.9307819022475892,0.9248796817811503,0.9580673892787109,0.9567397082103283,0.9400184300202752,0.9369931444303405,0.9270506348095714,0.9187866935487143,0.932236568331173,0.9199591129105995
210,1.2332281279288881,1.0674132388286757,1.0831177862464503,1.0930563018032555,1.0522667627307205,1.0601217170524844,1.0788972132731585,1.1559937425834217,1.165780462804148,1.131005070577077,1.1211645581575487,1.1159357819766074,1.1047937152014706,1.1144000754457006,1.1187483814079442,1.1139742541063598,1.100415947272898
211,0.822710742821141,0.8662409395279753,0.9918228014495464,1.0002868261184061,1.0646579202764908,1.1247495333438204,1.1155463348778973,1.1131601011786147,1.1096448325828954,0.999880308989827,1.0316410587267322,1.0527057204692347,1.0652566052004717,1.071772343487601,1.0860235675710117,1.1014899845060804,1.0814347790220422
212,1.3389609862944212,1.1953672834339542,1.2396923694461224,1.1545590736986129,1.1538177802830996,1.1481261239211247,1.164522554019636,1.1137278394674166,1.164159956808011,1.0917996231217646,1.0892850652203767,1.0967980273056261,1.1138380582358107,1.0839470123832118,1.081185700824574,1.0967107917707446,1.0633604631608398
213,,,1.47298851003143,1.53200732017336,1.5054781742075722,1.4966439183864066,1.4851406949756305,1.4851406949756305,1.519329719385964,1.3691310934024925,1.3691310934024925,1.342845765261098,1.2451451704083203,1.2451451704083203,1.228687785760823,1.2586435270377991,1.2656952301972086
214,1.0142968209695233,0.8107940098217646,0.9631288515934683,0.9743084758006686,0.9854001977517344,1.065086787871686,1.0740487586584733,0.9890553984106145,1.0139494191151388,1.041777883277353,1.0503151834466913,1.0367668167849429,1.036687816582483,1.0573643587993369,1.0592845551819143,1.048360025017719,1.064887105213707
215,0.8992224407740328,0.8925481481661433,0.8420633761903239,0.9058433358764288,0.9435001743817925,0.9946309467446798,0.9553201180446969,0.9189479987314689,0.956403024846759,0.9936953187953348,1.027299143761455,1.0216958890990295,1.0299928842686814,1.0310273334310316,1.0309526480712592,1.0430695591017873,1.062946107024412
216,0.9972461750891418,0.9536196149426214,0.9308131860120463,1.1652674154010019,1.142589032081376,1.1226044947846439,1.0614130439799976,1.0814856186442707,1.0507869585319516,1.0507869585319516,1.057490951123162,1.0572801750022476,1.0617170213826432,1.0644118868546164,1.0563089816938096,1.0480929114038964,1.0449550120984443
217,0.9774339853202325,0.9993219977636234,0.9257239537633262,0.982317024398245,0.9776031225007034,0.9862779665126639,1.141849650703632,1.101483392312231,1.096950616032772,1.0995294766018684,1.115274730795087,1.0973654240302282,1.099514133423096,1.0857635678698743,1.0859866699015446,1.0700989297522345,1.0438820006434937
218,1.1969907477912078,1.178672292212469,1.14316737692753,1.1348116939147854,1.0890068523248466,1.0688358179506068,1.0839907991194018,1.0872026786565883,1.102335926941149,1.1063616678479975,1.1009277906166186,1.1026869192995286,1.1223289261031584,1.1400565200554416,1.1306839506507567,1.1142068620369063,1.1344775945398526
219,1.3415585602260451,1.2671130240032689,1.2599797778390702,1.2564047271236995,1.231050085669563,1.2286643128883852,1.193401557553152,1.1944600839156447,1.2169833168180781,1.2154937366416898,1.2092817730541523,1.167858623604225,1.142442859335475,1.1479818843546161,1.1502952731287939,1.1392259849384436,1.131998952432502
220,1.365411810060427,1.2858933220932627,1.2530464037628057,1.1983446248551828,1.1823685418675534,1.170075124836581,1.0999924201156694,1.1308028535577554,1.1283983155150255,1.1343375912215294,1.1704639935985717,1.1413210809927357,1.1505051921474616,1.14250599307518,1.142148312101161,1.1410640490277528,1.121314661392862
221,1.164352295876867,1.15083641850718,1.115509034049103,1.1192594490418468,1.1046389541094432,1.0989670618741219,1.0493867800556465,1.0446138575052293,1.0548455031511332,1.073249949536971,1.0718111331415803,1.0484296897495937,1.0463707367611308,1.0589255352009246,1.0593062853335804,1.0760995193349092,1.0849188062716955
222,1.145486066427581,1.0677906588349941,1.1280933677598453,1.0850486377797268,1.0821503376332975,1.0608937463657548,1.0407629242312497,1.0401465040374798,1.0581419941604273,1.0883262422506916,1.078132081699763,1.0690239495178904,1.0551069951884224,1.0583624394820377,1.0637504342530562,1.0660504604282715,1.0598820342037774
223,0.9043254274097673,1.0276311771448008,0.9723965030849402,0.9042724520893781,0.8679405475519462,0.8749152675536851,0.8816524191790498,0.8856206287385524,0.8852219354659844,0.9154266791887586,0.9131957991520473,0.92575311279252,0.9357983266478358,0.9313490100103852,0.9213867355841608,0.9113639378040149,0.9013795859300808
224,0.6147671665895961,0.6270153196749284,0.7923168793016327,0.7212807501151547,0.7829093908090737,0.8224959938730705,0.8419369715978896,0.8676243681047502,0.8848033913067864,0.914136817358294,0.9211098301912279,0.9320623849320607,0.9496349960229733,0.9607059082070178,0.9720595090691939,0.9679076664279725,0.9593540158337913
225,0.8554169871755025,0.7627809997327268,0.6397996963630495,0.701031748599041,0.7137385481878453,0.7099497825309241,0.7099497825309241,0.7106411793565591,0.7106411793565591,0.7106411793565591,0.7106411793565591,0.7106411793565591,0.7106411793565591,0.7106411793565591,0.7106411793565591,0.741033860919408,0.8544750765862258
226,1.17321499340927,1.2572969805997314,1.2334366416445504,1.1439213467465381,1.1446744439452732,1.1363125576185988,1.1311785940436139,1.1151281465879945,1.0619425717470747,1.0415243837698684,1.0516108805117703,1.0558024696079216,1.070538751930729,1.067972580055241,1.0691900986419207,1.0974269062879893,1.1028005032629808
227,0.7975764783482078,0.8611162754803166,0.7120757690892502,0.7308042746015134,0.7770828439843626,0.7932136359567714,0.8057199346514529,0.8156600834154271,0.8017388438481975,0.811716474614893,0.8071984661080336,0.8023915322926274,0.7882189609798531,0.8116999207998905,0.8113234374044043,0.7997013592892351,0.8080935491965591
228,0.280263039545877,0.5001349341503125,0.5407440261558315,0.5420376106246506,0.5971844699899738,0.5554934462460002,0.5726477082336461,0.5889024496240655,0.5444924246127358,0.5588058084140886,0.5537091365006505,0.5655020765020176,0.5512057642621118,0.5549860913010682,0.5628970529819235,0.5341942695002669,0.5311583662278712
229,0.8514670217318939,0.99875725574581,0.9988258023778864,1.0088065245472801,1.0192598965271997,1.00284264041138,1.029687927876582,1.046217316408349,1.046217316408349,0.991616320168784,1.00025747968725,1.0264664510582941,1.0267360715550171,1.0276021381995766,1.053692633035396,1.0252152088429223,1.019217765776574
230,0.75300104667372,0.8138271833667559,0.800843810588243,0.8290407384530398,0.834759854517675,0.8599240295106828,0.8710277931016844,0.8926640248463268,0.9020321962952527,0.9221542949118376,0.9295174250113064,0.9121343885701475,0.9097080672290704,0.9136972568331984,0.9004483039085159,0.8998401384783146,0.9137346540256166
231,0.5996038395018733,0.7290097252444993,0.7544745362654258,0.7839609666959599,0.7795329037915506,0.7858136861758761,0.8217601796380034,0.8093872362840473,0.7986968991277651,0.7887177499763021,0.8024146311621325,0.8244158634605037,0.8140786001731561,0.826492083968518,0.834192302345868,0.8135508598218769,0.8079225563570929
232,0.5741418736797987,0.6508862666874908,0.7357854689952288,0.8179108123766539,0.8691355928697962,0.8525649722698493,0.8629525539099366,0.8648148772282174,0.8490840523986922,0.8433333961201726,0.8636432189273786,0.8743164682065436,0.8912877794235512,0.9114850798390269,0.9276062587606521,0.9212045409038809,0.9126176166245289
233,0.6634082079372783,0.7259566348397037,0.8053906912539186,0.8260458615931795,0.8626078547013943,0.8670974467483151,0.8994780269890388,0.9713357406022036,0.9486767279254416,0.968532711182249,0.97593118035892,0.9799346935845823,0.9861076711912459,0.9809542830316699,1.002259524409928,1.0094221242321622,1.0133444449329223
234,0.8068648233943245,0.8773218382040033,0.9256895453612962,0.9183827458985627,1.0385133033178349,1.0076075239283435,0.9933186666605859,0.9194256058661544,0.9460673227059146,0.995728996772695,1.2309389851804455,1.202995674219627,1.2160685642663571,1.222942345624604,1.256220514444314,1.2687370678879257,1.2612524865548371
235,0.5724791272698369,0.7570029077736011,0.8700507794595218,0.911566470599114,0.953222403292005,0.9522708030359491,0.9644895138747053,0.9460836683034581,0.9445947263935986,0.9713939582608739,0.9751630323812406,0.979094177162758,0.9903231130175599,0.9914596394276357,1.0129405249492607,1.0161836959587596,1.008377774898686
236,0.7578336756561967,0.8354796001699758,0.8676188398707286,0.9237938935662666,0.9674927392743446,0.9810913311872715,1.0101926168121744,1.0355243133702825,1.0580367923702392,1.0502869600627303,1.0512724883006181,1.045486280518453,1.0514280866848753,1.0516960584141286,1.0416882936450051,1.0642512099252197,1.0319661491805039
237,0.5984447572955627,0.7221054889734566,0.7894388385636203,0.8080106880341617,0.7954275170721953,0.8206557575312087,0.8550156558020381,0.8762974248073044,0.8696639547735119,0.9201460094757536,0.8981403812631151,0.9014374446771846,0.9338507749225461,0.9212800836312319,0.9263449614105135,0.9398150381538622,0.9295417870853437
238,1.0121166978001195,1.0387117192610797,1.0484777114015253,1.109449047557812,1.1955546598905924,1.1882969976106004,1.181817950880904,1.2102883906217385,1.1885673643675496,1.2074384448790454,1.2120987963749403,1.22333755459096,1.2203233929438453,1.2242214256740733,1.2157556598728632,1.2168938892869963,1.227845237723371
239,0.6268081152662348,0.6744425564912564,0.7624260015909106,0.8495846589661882,0.9231647359450458,0.9535874673499815,0.9618295910880964,0.9668689887168296,1.021151898374647,1.0378504513438602,1.061394331251588,1.0680175826955354,1.0551426391539367,1.052422063734821,1.0505383402221187,1.0418897734522852,1.053520472101294
240,0.3937623506389214,0.8342417114584071,0.8276013382986585,0.797854894356738,0.7316065576139026,0.7343192163912312,0.748156151984999,0.7996098233353996,0.785400963082946,0.7686009385654325,0.753838302028812,0.7546919305168008,0.7692386391112362,0.7616558580182348,0.7490745361915407,0.7640519228945547,0.7499700564992725
241,1.3431700595016942,1.1729691068532841,1.0982697051856338,1.3115304917675628,1.269495742177019,1.2326508522197759,1.1672810653511865,1.1465579529415924,1.158394032080543,1.158394032080543,1.124151274867772,1.1144578885045937,1.1065220526028419,1.0941981313138103,1.0918660692780389,1.088246433673354,1.1208244310160136
242,1.2080752706570022,1.0869961792381777,1.0731983456984222,1.143035967468195,1.1291405035968223,1.1216900966497436,1.1571178883941562,1.1530224592552891,1.14346762883884,1.1912585644503033,1.1921272505240823,1.1504678632022725,1.1676451223825433,1.158881760730944,1.1411336507047618,1.145304638316559,1.149277775223747
243,1.349636963851018,1.3661685417269238,1.2571439255700936,1.229668928162297,1.1933503308527935,1.1795225686917028,1.1162513712638564,1.0915150362783117,1.1078431921632197,1.1297766569693786,1.123071301626476,1.1272871588054947,1.1409743475897651,1.1599713820320314,1.155167721409941,1.1328741303653054,1.1583077724434756
244,1.114313628557438,1.0976254214685284,1.0913984950797466,1.1367069189169736,1.1141220932636187,1.133477533011177,1.1107912189251197,1.1356557636732965,1.1444009007765665,1.172289192874743,1.1641476737860275,1.1428158201103957,1.1330891530143063,1.1431981843792138,1.1335319340255963,1.1183056020369304,1.1784791895941502
245,1.272952206056335,0.9898303833003195,1.0089572372244018,1.0715936412368041,1.0753918336917394,1.0706974247041923,1.0881245898124907,1.1091837378665337,1.084712050046478,1.0914088610911246,1.0850727137647798,1.0576203302671086,1.078925631667281,1.0766506298536715,1.080392291513239,1.0670589907108023,1.0393304546026305
246,1.2009374840656846,1.1061803654453215,1.1115928256951475,1.099953894696939,1.1010895899340456,1.097441317785605,1.0796716502127495,1.100992875508495,1.0931780723352755,1.109612254234292,1.1277860319878847,1.1054323432779223,1.100365475505474,1.0979202672066557,1.1050808116344955,1.094159030977158,1.0968125824721895
